,borough,block,lot,cd,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,sanborn,taxmap,GEOID
583,BK,575,11,306,53,2003,15,38,11231,L101,76,4100,3,1D,121 WOLCOTT STREET,R5,V0,11.0,0,,RED HOOK BUILDING COMPANY LLC,3000,0,,,,,,,,,7,0,0.0,0,0,30.0,100.0,0.0,0.0,,0,N,5,5,28800,28800,0,0,0,0,0.0,1.25,0,2.0,3,3005750011,,53,980397,186178,40.67769148,-74.01389101,16a,301 019,30207,36047005300
584,BK,536,42,306,59,2030,15,38,11231,L131,76,4100,3,1D,109 WEST 9 STREET,R5,C0,2.0,0,,113 WEST 9TH STREET,2500,3600,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,25.0,100.0,25.0,48.0,N,3,N,5,5,29400,244860,0,1890,0,0,1.44,1.25,0,2.0,3,3005360042,,59,983610,185648,40.67623757,-74.00230731,16a,301 029,30206,36047005900
585,BK,346,26,306,53,1000,15,39,11231,E202,76,4100,3,2C,26 PRESIDENT STREET,M2-1,Z9,,0,C,PORT AUTHORITY OF NY AND NJ,5000,0,,,,,,,,,7,0,0.0,0,0,50.0,100.0,0.0,0.0,N,0,N,3,0,60750,76500,76500,0,0,0,0.0,0.0,2,0.0,3,3003460026,,53,982646,188538,40.68416984,-74.00578338,16a,301 006,30202,36047005300
586,BK,525,1,306,59,2026,15,38,11231,L131,76,4100,3,1D,401 COLUMBIA STREET,R5,W1,8.0,0,C,NYC DEPARTMENT OF EDUCATION,88000,85302,85302.0,0.0,0.0,0.0,0.0,0.0,0.0,85302.0,2,1,1.0,0,1,200.0,440.0,120.0,72.0,N,0,N,3,0,972000,7130250,7130250,1952,0,0,0.97,1.25,0,2.0,3,3005250001,,59,982821,186259,40.67791453,-74.00515191,16a,301 029,30205,36047005900
587,BK,512,22,306,59,2016,15,38,11231,L101,76,4100,3,1D,29 RICHARDS STREET,M1-1,Y1,8.0,0,C,FIRE DEPARTMENT OF NEW YORK,6000,7134,7134.0,0.0,0.0,0.0,0.0,0.0,0.0,7134.0,2,1,2.0,0,1,60.0,100.0,40.75,82.0,N,0,N,5,0,75600,697500,697500,1958,0,0,1.19,0.0,1,2.4,3,3005120022,,59,982483,187129,40.68030243,-74.00637072,16a,301 021,30205,36047005900
588,BK,512,25,306,59,2016,15,38,11231,L101,76,4100,3,1D,17 SEABRING STREET,M1-1,H3,5.0,0,,358 COLUMBIA REALTY CORP,22534,29672,,,,,,,,,2,1,4.0,0,81,316.5,100.0,120.0,49.0,N,0,N,5,2,162000,3820500,0,2009,0,0,1.32,0.0,1,2.4,3,3005120025,,59,982592,187005,40.67996209,-74.0059777,16a,301 021,30205,36047005900
589,BK,512,8,306,59,2016,15,38,11231,L101,76,4100,3,1D,28 COMMERCE STREET,M1-1,E1,6.0,0,,SOLEXIS REALTY CORP,10000,6140,6140.0,0.0,0.0,0.0,0.0,0.0,6140.0,0.0,2,2,2.0,0,2,100.0,100.0,40.0,40.0,N,0,N,3,0,69750,303750,0,1962,0,0,0.61,0.0,1,2.4,3,3005120008,,59,982497,186956,40.67982758,-74.0063202,16a,301 021,30205,36047005900
590,BK,577,18,306,53,4003,15,38,11231,L101,76,4100,3,1D,29 WOLCOTT STREET,R5,B9,1.0,0,,WILSON VILLANUEVA,1933,2052,0.0,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2.0,2,2,19.33,100.0,19.33,30.0,E,3,N,5,1,17580,126660,1400,1899,0,0,1.06,1.25,0,2.0,3,3005770018,,53,981212,185450,40.67569361,-74.01095241,16a,301 024,30207,36047005300
591,BK,577,43,306,53,4003,15,38,11231,L101,76,4100,3,1D,32 DIKEMAN STREET,R5,B9,1.0,0,,"GIL, ROBERTO",2000,1340,0.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3.0,2,2,20.0,100.0,20.0,25.42,N,1,N,5,2,11100,97020,0,1899,0,0,0.67,1.25,0,2.0,3,3005770043,,53,981233,185293,40.67526268,-74.01087663,16a,301 024,30207,36047005300
592,BK,587,23,306,53,3004,15,38,11231,L101,76,4100,3,1D,75 DIKEMAN STREET,R5,C0,2.0,0,,"CABALEIRO, JUAN",2500,3150,0.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,25.0,100.0,25.0,42.0,N,3,N,5,2,16560,170280,0,1930,0,0,1.26,1.25,0,2.0,3,3005870023,,53,980726,185534,40.67592399,-74.01270455,16a,301 019,30207,36047005300
593,BK,598,5,306,53,3005,15,38,11231,L101,76,4100,3,1D,395 VAN BRUNT STREET,M1-1,S2,4.0,0,,CANOLI STRONGHOLD LLC,1800,2675,800.0,1875.0,0.0,800.0,0.0,0.0,0.0,0.0,2,2,2.5,2,3,20.0,90.0,18.0,47.0,N,1,N,5,5,14700,81480,0,1910,0,0,1.49,0.0,1,2.4,3,3005980005,,53,980281,185501,40.67583322,-74.01430882,16a,301 019,30207,36047005300
594,BK,623,20,306,53,1017,15,38,11231,L131,76,4100,3,1D,730 CLINTON STREET,M3-1,F8,6.0,0,,"BUCKEYE TERMINALS, LLC",270600,42222,42222.0,0.0,0.0,0.0,0.0,0.0,42222.0,0.0,2,1,1.0,0,1,579.17,223.0,120.0,120.0,N,0,Y,5,0,372600,1172250,0,1920,1976,0,0.16,0.0,2,0.0,3,3006230020,,53,982631,182461,40.66748984,-74.005836,16b,301 026,30207,36047005300
595,BK,541,1,306,53,1024,15,38,11231,L131,76,4100,3,1D,593 CLINTON STREET,R5,K1,5.0,1,,581 CLINTON STREET,14700,14700,14700.0,0.0,0.0,13700.0,0.0,0.0,0.0,1000.0,2,1,1.0,0,3,178.75,198.25,139.0,119.0,N,1,Y,3,2,116550,1497150,0,1940,2015,0,1.0,1.25,0,2.0,3,3005410001,,53,983904,185293,40.67526319,-74.00124737,16a,301 037,30206,36047005300
596,BK,502,25,306,59,2001,15,38,11231,E202,76,4100,3,1D,128 VAN BRUNT STREET,M2-1,G8,5.0,0,,"RED HOOK UNITED, LLC",32200,68932,68932.0,0.0,0.0,0.0,0.0,0.0,68932.0,0.0,2,1,3.0,0,1,249.67,74.5,249.67,180.0,N,3,Y,5,0,362250,4653000,0,1920,2015,0,2.14,0.0,2,0.0,3,3005020025,,59,982346,188139,40.68307462,-74.00686494,16a,301 022,30205,36047005900
597,BK,507,1,306,59,2018,15,38,11231,L101,76,4100,3,1D,102 COMMERCE STREET,M2-1,O2,5.0,0,,COMMERCE REAL PROPERTY LLC,5250,5250,5250.0,0.0,5250.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,0,1,57.67,103.25,40.0,100.0,E,0,Y,3,0,85050,666900,0,1922,1996,0,1.0,0.0,2,0.0,3,3005070001,,59,981787,187588,40.68156211,-74.00888024,16a,301 021,30205,36047005900
598,BK,583,1,306,53,1020,15,38,11231,L131,76,4100,3,1D,645 CLINTON STREET,M1-1,E1,6.0,0,P,645 CLINTON STREET REALTY CO. LLC,80400,75677,75677.0,0.0,0.0,0.0,0.0,0.0,75677.0,0.0,2,1,1.0,0,1,200.0,515.0,0.0,0.0,N,0,Y,3,0,814050,3407400,0,1972,1993,0,0.94,0.0,1,2.4,3,3005830001,,53,983674,184304,40.672548600000006,-74.00207646,16a,301 036,30207,36047005300
599,BK,621,1,306,53,1044,15,38,11231,L131,76,4100,3,1D,688 COURT STREET,M3-1,F5,6.0,0,,688 COURT STREET LLC,138930,50318,65193.0,0.0,0.0,0.0,0.0,0.0,65193.0,0.0,2,5,1.0,0,5,450.0,515.0,75.0,200.0,N,0,Y,3,0,1733850,3874950,0,1936,1969,0,0.36,0.0,2,0.0,3,3006210001,,53,983402,183326,40.66986418,-74.00305689,16b,301 035,30207,36047005300
600,BK,539,24,306,59,2033,15,38,11231,L131,76,4100,3,1D,732 HENRY STREET,R5,W9,8.0,0,X,NYC DEPARTMENT OF EDUCATION,24066,43109,43109.0,0.0,0.0,0.0,0.0,0.0,0.0,43109.0,2,1,3.0,0,1,122.0,229.0,67.0,100.0,N,0,Y,3,0,585000,7154100,7154100,2012,0,0,1.79,1.25,0,2.0,3,3005390024,,59,983173,185546,40.67595756,-74.00388275,16a,301 028,30206,36047005900
601,BK,334,53,306,53,1000,15,39,11231,E202,76,4100,3,2C, UNION STREET,M2-1,V1,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,1847,0,,,,,,,,,7,0,0.0,0,0,21.25,99.33,0.0,0.0,,0,Y,5,5,100800,100800,100800,0,0,0,0.0,0.0,2,0.0,3,3003340053,,53,982402,189082,40.68566295,-74.00666329,16a,301 006,30202,36047005300
602,BK,334,57,306,53,1000,15,39,11231,E202,76,4100,3,2C, UNION STREET,M2-1,V9,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,1880,0,,,,,,,,,7,0,0.0,0,0,21.25,97.42,0.0,0.0,,0,Y,5,5,102600,102600,102600,0,0,0,0.0,0.0,2,0.0,3,3003340057,,53,982337,189121,40.68576998,-74.00689767,16a,301 006,30202,36047004700
603,BK,515,300,306,53,1043,15,38,11231,E202,76,4100,3,1D,166 IMLAY STREET,M2-1,Z9,,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,82800,0,,,,,,,,,7,0,0.0,0,0,153.5,180.0,0.0,0.0,N,0,N,5,0,654300,812250,812250,0,0,0,0.0,0.0,2,0.0,3,3005150300,,53,981089,187054,40.68009618,-74.01139659,16a,301 004,30205,36047005300
604,BK,334,51,306,53,1000,15,39,11231,E202,76,4100,3,2C, UNION STREET,M2-1,V9,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,1925,0,,,,,,,,,7,0,0.0,0,0,21.5,100.0,0.0,0.0,,0,Y,5,5,66600,66600,66600,0,0,0,0.0,0.0,2,0.0,3,3003340051,,53,982437,189066,40.68561904,-74.00653709,16a,301 006,30202,36047005300
605,BK,334,14,306,53,1000,15,39,11231,E202,76,4100,3,2C,32 SACKETT STREET,M2-1,V9,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,9500,0,,,,,,,,,7,0,0.0,0,0,100.0,95.0,0.0,0.0,,0,N,5,5,195750,195750,195750,0,0,0,0.0,0.0,2,0.0,3,3003340014,,53,982542,189135,40.68580845,-74.00615851,16a,301 006,30202,36047004700
606,BK,334,25,306,53,1000,15,39,11231,E202,76,4100,3,2C,54 SACKETT STREET,M2-1,V1,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,5320,0,,,,,,,,,7,0,0.0,0,0,56.0,95.0,0.0,0.0,,0,N,5,5,109800,109800,109800,0,0,0,0.0,0.0,2,0.0,3,3003340025,,53,982735,189063,40.68561086,-74.00546259999999,16a,301 006,30202,36047005300
607,BK,334,54,306,53,1000,15,39,11231,E202,76,4100,3,2C, UNION STREET,M2-1,V9,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,1822,0,,,,,,,,,7,0,0.0,0,0,21.25,99.33,0.0,0.0,,0,Y,5,5,99450,99450,99450,0,0,0,0.0,0.0,2,0.0,3,3003340054,,53,982385,189090,40.6856849,-74.00672459,16a,301 006,30202,36047005300
608,BK,496,23,306,53,1035,15,38,11231,L131,76,4100,3,1D, COURT STREET,M3-1,V8,11.0,0,X,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,6709,0,,,,,,,,,7,0,0.0,0,0,92.5,1.0,0.0,0.0,,0,Y,5,5,144900,144900,144900,0,0,0,0.0,0.0,2,0.0,3,3004960023,,53,984074,182956,40.66884865,-74.00063444,16d,308S042,30204,36047005300
609,BK,538,110,306,85,3005,15,38,11231,L131,76,4100,3,1I,137 LORRAINE STREET,PARK,Q1,9.0,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,80240,0,,,,,,,,,7,0,0.0,0,0,170.0,472.0,0.0,0.0,N,0,N,3,0,582300,792000,792000,0,0,0,0.0,0.0,0,0.0,3,3005380110,,85,983306,184735,40.67373156,-74.00340315,16a,301 028,30206,36047008500
610,BK,607,1,306,53,4013,15,38,11231,L101,76,4100,3,1D,558 COLUMBIA STREET,PARK,Q2,9.0,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,152165,0,,,,,,,,,7,3,0.0,0,0,304.33,500.0,0.0,0.0,N,0,N,3,0,1144350,1435050,1435050,0,0,0,0.0,0.0,0,0.0,3,3006070001,,53,981521,184276,40.67247134,-74.00983795,16a,301 023,30207,36047005300
611,BK,614,150,306,53,1017,15,38,11231,L131,76,4100,3,1D,597 COLUMBIA STREET,PARK,Q1,9.0,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,387038,0,,,,,,,,,7,0,0.0,0,0,665.0,600.0,0.0,0.0,N,0,Y,5,0,3451500,3451500,3451500,0,0,0,0.0,0.0,0,0.0,3,3006140150,,53,982134,183603,40.67062427,-74.00762789,16b,301 017,30207,36047005300
612,BK,504,50,306,59,2004,15,38,11231,E202,76,4100,3,1D,100 HAMILTON AVENUE,M1-1,Q2,9.0,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,79500,28000,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,28000.0,2,1,1.0,0,1,246.33,193.17,40.0,160.0,N,0,Y,5,0,780300,1275300,1275300,1948,0,0,0.35,0.0,1,2.4,3,3005040050,,59,982605,187916,40.68246259,-74.00593105,16a,301 022,30205,36047005900
613,BK,608,1,306,53,1016,15,38,11231,L101,76,4100,3,1D, COLUMBIA STREET,PARK,Q9,9.0,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,5009,0,,,,,,,,,7,0,0.0,0,0,57.08,87.75,0.0,0.0,N,0,N,3,5,104400,104400,104400,0,0,0,0.0,0.0,0,0.0,3,3006080001,,53,981836,184124,40.67205423,-74.00870233,16a,301 027,30207,36047005300
614,BK,595,52,306,53,1012,15,38,11231,L101,76,4100,3,1D,104 FERRIS STREET,M2-1,Q1,9.0,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,198435,5200,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,2,1,1.0,0,1,430.67,67.75,12.0,355.0,N,0,Y,2,0,838800,1509300,1509300,1997,0,0,0.03,0.0,2,0.0,3,3005950052,,53,979037,186409,40.67832483,-74.01879432,16a,301 002,30207,36047005300
615,BK,340,51,306,53,1000,15,39,11231,E202,76,4100,3,2C, PRESIDENT STREET,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,2500,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,,0,N,5,5,73350,73350,73350,0,0,0,0.0,0.0,2,0.0,3,3003400051,,53,982456,188781,40.68483678,-74.00646850000001,16a,301 006,30202,36047005300
616,BK,340,20,306,53,1000,15,39,11231,E202,76,4100,3,2C, UNION STREET,M2-1,V1,11.0,0,C,PORT AUTHORITY OF NY AND NJ,4150,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,,0,Y,5,5,112500,112500,112500,0,0,0,0.0,0.0,2,0.0,3,3003400020,,53,982528,188890,40.68513598,-74.00620893,16a,301 006,30202,36047005300
617,BK,340,5,306,53,1000,15,39,11231,E202,76,4100,3,2C, HAMILTON AVENUE,M2-1,V1,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1975,0,,,,,,,,,7,0,0.0,0,0,25.0,84.67,0.0,0.0,,0,Y,5,5,107550,107550,107550,0,0,0,0.0,0.0,2,0.0,3,3003400005,,53,982402,188850,40.68502616,-74.00666323,16a,301 006,30202,36047005300
618,BK,340,44,306,53,1000,15,39,11231,E202,76,4100,3,2C, PRESIDENT STREET,M2-1,V1,11.0,0,C,PORT AUTHORITY OF NY AND NJ,950,0,,,,,,,,,7,0,0.0,0,0,19.0,50.0,0.0,0.0,,0,N,5,5,58050,58050,58050,0,0,0,0.0,0.0,2,0.0,3,3003400044,,53,982603,188698,40.684609,-74.00593846,16a,301 006,30202,36047005300
619,BK,340,29,306,53,1000,15,39,11231,E202,76,4100,3,2C,44 UNION STREET,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,2000,0,,,,,,,,,7,0,0.0,0,0,20.0,100.0,0.0,0.0,,0,N,5,5,67950,67950,67950,0,0,0,0.0,0.0,2,0.0,3,3003400029,,53,982676,188805,40.6849027,-74.00567527,16a,301 006,30202,36047005300
620,BK,340,35,306,53,1000,15,39,11231,E202,76,4100,3,2C,118 VAN BRUNT STREET,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,3200,0,,,,,,,,,7,0,0.0,0,0,40.0,80.0,0.0,0.0,,0,N,5,5,93600,93600,93600,0,0,0,0.0,0.0,2,0.0,3,3003400035,,53,982705,188741,40.68472704,-74.00557069,16a,301 006,30202,36047005300
621,BK,340,15,306,53,1000,15,39,11231,E202,76,4100,3,2C, UNION STREET,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1422,0,,,,,,,,,7,0,0.0,0,0,25.0,62.0,0.0,0.0,,0,Y,5,5,76950,76950,76950,0,0,0,0.0,0.0,2,0.0,3,3003400015,,53,982407,188929,40.685243,-74.00664522,16a,301 006,30202,36047005300
622,BK,340,46,306,53,1000,15,39,11231,E202,76,4100,3,2C, PRESIDENT STREET,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,5000,0,,,,,,,,,7,0,0.0,0,0,50.0,100.0,0.0,0.0,,0,N,5,5,130500,130500,130500,0,0,0,0.0,0.0,2,0.0,3,3003400046,,53,982562,188741,40.68472701,-74.0060863,16a,301 006,30202,36047005300
623,BK,346,5,306,53,1000,15,39,11231,E202,76,4100,3,2C, HAMILTON AVENUE,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1113,0,,,,,,,,,7,0,0.0,0,0,20.0,40.0,0.0,0.0,,0,Y,5,5,66150,66150,66150,0,0,0,0.0,0.0,2,0.0,3,3003460005,,53,982570,188458,40.68395025,-74.00605738,16a,301 006,30202,36047005300
624,BK,346,23,306,53,1000,15,39,11231,E202,76,4100,3,2C,20 PRESIDENT STREET,M2-1,Z9,,0,C,PORT AUTHORITY OF NY AND NJ,2068,0,,,,,,,,,7,0,0.0,0,0,29.5,76.08,0.0,0.0,N,0,Y,5,0,29250,36450,36450,0,0,0,0.0,0.0,2,0.0,3,3003460023,,53,982591,188574,40.68426864,-74.00598169,16a,301 006,30202,36047005300
625,BK,340,4,306,53,1000,15,39,11231,E202,76,4100,3,2C, HAMILTON AVENUE,M2-1,V1,11.0,0,C,PORT AUTHORITY OF NY AND NJ,2476,0,,,,,,,,,7,0,0.0,0,0,25.0,95.0,0.0,0.0,,0,Y,5,5,67500,67500,67500,0,0,0,0.0,0.0,2,0.0,3,3003400004,,53,982421,188831,40.68497402,-74.00659471,16a,301 006,30202,36047005300
626,BK,346,3,306,53,1000,15,39,11231,E202,76,4100,3,2C, HAMILTON AVENUE,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,2200,0,,,,,,,,,7,0,0.0,0,0,51.42,82.0,0.0,0.0,,0,Y,3,5,79650,79650,79650,0,0,0,0.0,0.0,2,0.0,3,3003460003,,53,982582,188439,40.6838981,-74.00601411,16a,301 006,30202,36047005300
627,BK,520,21,306,59,2025,15,38,11231,L131,76,4100,3,1D,36 LUQUER STREET,M1-1,Z9,,0,,LUQUER STREET LLC,2200,0,,,,,,,,,7,0,0.0,0,0,22.0,100.0,0.0,0.0,N,0,N,5,0,21600,28350,0,0,0,0,0.0,0.0,1,2.4,3,3005200021,,59,983041,186499,40.67857331,-74.0043588,16a,301 029,30205,36047005900
628,BK,585,25,306,53,1011,15,38,11231,L101,76,4100,3,1D, DIKEMAN STREET,M1-1,V9,11.0,0,,"157-159 DIKEMAN STREET, LLC",2500,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,,0,N,5,5,71550,71550,0,0,0,0,0.0,0.0,1,2.4,3,3005850025,,53,979972,186207,40.67777089,-74.01542326,16a,301 002,30207,36047005300
629,BK,520,39,306,59,2025,15,38,11231,L131,76,4100,3,1D, NELSON STREET,M1-1,V1,11.0,0,,"700 HICKS REALTY, LLC",2500,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,,0,N,5,5,78750,78750,0,0,0,0,0.0,0.0,1,2.4,3,3005200039,,59,982861,186455,40.67845252,-74.00500774,16a,301 029,30205,36047005900
630,BK,610,26,306,53,3003,15,38,11231,L101,76,4100,3,1D,446 VAN BRUNT STREET,M1-1/R5,Z9,,0,,NECHANAH & REFAEL LLC,2250,0,,,,,,,,,7,0,0.0,0,0,25.0,90.0,0.0,0.0,N,0,N,5,0,26550,33750,0,0,0,0,0.0,1.25,1,2.0,3,3006100026,,53,979849,185252,40.67514957,-74.01586608,16a,301 011,30207,36047005300
631,BK,492,1,306,53,1042,15,38,11231,L131,76,4100,3,1D,633 COURT STREET,M3-1,E1,6.0,0,,860 NOSTRAND ASSOCIATES,22000,56000,56000.0,0.0,0.0,0.0,0.0,0.0,56000.0,0.0,2,1,3.0,0,4,200.0,110.58,25.0,30.0,N,0,Y,3,0,178200,1592100,0,1955,1999,0,2.55,0.0,2,0.0,3,3004920001,,53,983868,183476,40.67027593,-74.00137705,16b,301 035,30204,36047005300
632,BK,334,4,306,53,1000,15,39,11231,E202,76,4100,3,2C,8 SACKETT STREET,M2-1,V9,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,2156,0,,,,,,,,,7,0,0.0,0,0,28.0,77.0,0.0,0.0,,0,N,5,5,72900,72900,72900,0,0,0,0.0,0.0,2,0.0,3,3003340004,,53,982309,189230,40.68606916,-74.00699866,16a,301 006,30202,36047004700
633,BK,334,19,306,53,1000,15,39,11231,E202,76,4100,3,2C,42 SACKETT STREET,M2-1,V9,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,7600,0,,,,,,,,,7,0,0.0,0,0,80.0,95.0,0.0,0.0,,0,N,5,5,156150,156150,156150,0,0,0,0.0,0.0,2,0.0,3,3003340019,,53,982626,189103,40.68572063,-74.00585562,16a,301 006,30202,36047005300
634,BK,334,7,306,53,1000,15,39,11231,E202,76,4100,3,2C,18 SACKETT STREET,M2-1,V9,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,12900,0,,,,,,,,,7,0,0.0,0,0,140.0,80.0,0.0,0.0,,0,Y,5,5,261900,261900,261900,0,0,0,0.0,0.0,2,0.0,3,3003340007,,53,982434,189176,40.68592096,-74.00654793,16a,301 006,30202,36047004700
635,BK,517,48,306,59,1000,15,38,11231,L101,76,4100,3,1D,118 VERONA STREET,M2-1,Z9,,0,,270 WATERHOUSE LLC,1875,0,,,,,,,,,7,0,0.0,0,0,25.0,75.0,0.0,0.0,N,0,N,5,0,18450,23400,0,0,0,0,0.0,0.0,2,0.0,3,3005170048,,59,981442,187184,40.68045312,-74.01012395,16a,301 021,30205,36047005900
636,BK,554,28,306,53,1008,15,38,11231,L101,76,4100,3,1D,144 CONOVER STREET,M2-1,C1,2.0,0,,144 CONOVER STREET LLC,2500,5872,0.0,5872.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4.0,8,8,25.0,100.0,25.0,60.0,N,0,N,5,2,4950,502200,0,1921,0,0,2.35,0.0,2,0.0,3,3005540028,,53,980567,186739,40.67923137,-74.01327843,16a,301 003,30206,36047005300
637,BK,554,29,306,53,1008,15,38,11231,L101,76,4100,3,1D,146 CONOVER STREET,M2-1,V1,11.0,0,,146 CONOVER STREET LLC,2500,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,,0,N,5,5,120600,120600,0,0,0,0,0.0,0.0,2,0.0,3,3005540029,,53,980551,186721,40.67918196,-74.01333609999999,16a,301 003,30206,36047005300
638,BK,334,2,306,53,1000,15,39,11231,E202,76,4100,3,2C, FERRY PLACE,M2-1,V1,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,2085,0,,,,,,,,,7,0,0.0,0,0,30.0,43.0,0.0,0.0,,0,Y,3,5,75600,75600,75600,0,0,0,0.0,0.0,2,0.0,3,3003340002,,53,982282,189255,40.68613777,-74.00709602,16a,301 006,30202,36047004700
639,BK,586,32,306,53,3000,15,38,11231,L101,76,4100,3,1D,132 COFFEY STREET,R5,B9,1.0,0,,"SCHNEIDER, BENJAMIN T",3000,2322,0.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,30.0,100.0,25.0,30.0,N,2,N,5,1,22800,126300,0,1899,0,0,0.77,1.25,0,2.0,3,3005860032,,53,980231,185840,40.67676368,-74.01448928,16a,301 019,30207,36047005300
640,BK,512,35,306,59,2016,15,38,11231,L101,76,4100,3,1D,360 COLUMBIA STREET,M1-1,C0,2.0,0,,"RED HOOK ENTERPRISES, INC.",1439,1962,0.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3.0,3,3,18.08,79.58,18.0,40.0,N,3,N,5,2,16320,115440,0,1899,0,0,1.36,0.0,1,2.4,3,3005120035,,59,982718,186926,40.67974528,-74.00552341,16a,301 021,30205,36047005900
641,BK,585,47,306,53,1011,15,38,11231,L101,76,4100,3,1D,180 COFFEY STREET,M1-1,C0,2.0,0,,"MELTON, EMERSON",2000,2884,0.0,1892.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,3,3,20.0,100.0,20.0,45.0,N,3,N,5,1,22080,145500,8210,1899,0,0,1.44,0.0,1,2.4,3,3005850047,,53,979798,186227,40.67782570000001,-74.01605059,16a,301 002,30207,36047005300
642,BK,531,10,306,59,1009,15,38,11231,L101,76,4100,3,1D,271 VAN BRUNT STREET,R5,C0,2.0,0,,JOHN DOMINICK SCOLARO LIVING TRUST,1243,1785,0.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,17.75,70.0,17.75,35.0,N,3,N,5,2,12480,114600,0,1899,0,0,1.44,1.25,0,2.0,3,3005310010,,59,981368,186731,40.67920971,-74.01039055,16a,301 020,30206,36047005900
643,BK,531,11,306,59,1009,15,38,11231,L101,76,4100,3,1D,269 VAN BRUNT STREET,R5,S2,4.0,0,,269-232 VB LLC,1470,2384,811.0,1573.0,0.0,811.0,0.0,0.0,0.0,0.0,2,1,3.0,2,3,21.0,70.0,21.0,37.0,N,0,N,3,0,7740,25260,0,1925,0,0,1.62,1.25,0,2.0,3,3005310011,,59,981381,186745,40.67924814,-74.01034369,16a,301 020,30206,36047005900
644,BK,531,12,306,59,1009,15,38,11231,L101,76,4100,3,1D,101 VISITATION PLACE,R5,O2,5.0,0,,"CAPECE, VINCENT",1475,2550,2550.0,0.0,2550.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,0,2,20.0,73.75,20.0,42.0,N,1,N,5,2,30150,159300,0,2007,0,0,1.73,1.25,0,2.0,3,3005310012,,59,981398,186695,40.67911091,-74.01028238,16a,301 020,30206,36047005900
